"","FanDuelID","Date","W","QS","SO","ER","IP"
"1",15242,"2019-05-21",0,0,0,0,0.33
"2",15242,"2019-05-19",0,0,0,0,0
"3",15242,"2019-05-18",0,0,1,0,0.66
"4",15242,"2019-05-16",0,0,0,0,1
"5",15242,"2019-05-11",0,0,0,0,0
"6",15242,"2018-10-01",0,0,0,0,0
"7",15242,"2018-09-29",0,0,0,0,0.33
"8",15242,"2018-09-26",0,0,1,0,0.33
"9",15242,"2018-09-25",0,0,0,1,0
"10",15242,"2018-09-24",0,0,0,0,0.33
"11",15242,"2018-09-22",0,0,1,0,0.33
"12",15242,"2018-09-18",0,0,1,0,1.33
"13",15242,"2018-09-16",0,0,0,0,1
"14",15242,"2018-09-14",0,0,0,0,0.33
"15",15242,"2018-09-11",0,0,1,0,1
"16",15242,"2018-09-09",0,0,0,0,0.66
"17",15242,"2018-09-08",0,0,0,0,0
"18",15242,"2018-09-05",0,0,0,0,0.33
"19",15242,"2018-09-02",0,0,1,0,1
"20",15242,"2018-09-01",0,0,1,0,1
"21",15242,"2018-08-29",0,0,0,0,1
"22",15242,"2018-08-27",0,0,0,0,0.33
"23",15242,"2018-08-26",0,0,1,0,1.33
"24",15242,"2018-08-22",0,0,1,1,0.33
"25",15242,"2018-08-21",0,0,0,0,0.66
"26",15242,"2018-08-19",0,0,1,0,0.66
"27",15242,"2018-08-18",0,0,1,0,1.33
"28",15242,"2018-08-14",0,0,2,0,1
"29",15242,"2018-08-10",0,0,0,0,0
"30",15242,"2018-08-07",0,0,2,0,2
"31",15242,"2018-08-05",0,0,0,2,0
"32",15242,"2018-08-04",1,0,0,0,0.33
"33",15242,"2018-08-02",1,0,0,2,0.33
"34",15242,"2018-08-01",0,0,1,1,0.66
"35",15242,"2018-07-28",0,0,1,0,1
"36",15242,"2018-07-26",0,0,2,0,1
"37",15242,"2018-07-23",0,0,1,0,0.66
"38",15242,"2018-07-13",0,0,0,1,0.66
"39",15242,"2018-07-05",0,0,0,0,0.33
"40",15242,"2018-07-04",0,0,0,0,1
"41",15242,"2018-07-03",0,0,2,0,1
"42",15242,"2018-07-01",0,0,0,1,0.33
"43",15242,"2018-06-28",0,0,1,0,1
"44",15242,"2018-06-27",0,0,1,0,1
"45",15242,"2018-06-24",0,0,0,0,1
"46",15242,"2018-06-22",0,0,1,0,1
"47",15242,"2018-06-19",0,0,2,0,1
"48",15242,"2018-06-16",0,0,2,0,0.66
"49",15242,"2018-06-15",0,0,1,0,0.33
"50",15242,"2018-06-12",0,0,1,0,0.33
"51",15242,"2018-06-11",0,0,1,0,1
"52",15242,"2018-06-09",0,0,3,0,1
"53",15242,"2018-06-07",0,0,0,0,1
"54",15242,"2017-09-27",0,0,0,3,0.33
"55",15242,"2017-09-23",0,0,0,0,0.33
"56",15242,"2017-04-16",0,0,0,0,0.66
"57",15242,"2017-04-15",0,0,0,0,0.66
"58",15242,"2017-04-13",0,0,0,1,0.33
"59",15242,"2017-04-12",0,0,0,0,0
"60",15242,"2017-04-08",0,0,0,0,0.33
"61",15242,"2017-04-07",1,0,0,0,0.33
"62",15242,"2017-04-05",0,0,0,0,0
"63",15242,"2016-08-29",0,0,1,0,1
"64",15242,"2016-08-27",0,0,1,0,1
"65",15242,"2016-08-24",0,0,0,0,0.33
"66",15242,"2016-08-23",0,0,2,0,1.33
"67",15242,"2016-08-21",0,0,0,0,0
"68",15242,"2016-08-20",0,0,1,0,1
"69",15242,"2016-08-17",0,0,0,0,0.33
"70",15242,"2016-08-16",0,0,3,0,1
"71",15242,"2016-08-08",0,0,0,2,0
"72",15242,"2016-08-07",0,0,0,0,0.33
"73",15242,"2016-08-06",0,0,2,0,1
"74",15242,"2016-08-02",0,0,1,2,0.66
"75",15242,"2016-07-31",0,0,0,0,0.66
"76",15242,"2016-07-29",0,0,0,0,0.33
"77",15242,"2016-07-27",0,0,1,0,1
"78",15242,"2016-07-26",0,0,1,0,1
"79",15242,"2016-07-22",0,0,0,0,0.66
"80",15242,"2016-07-21",0,0,1,0,0.33
"81",15242,"2016-07-15",0,0,0,0,0.66
"82",15242,"2016-07-08",0,0,1,1,0.66
"83",15242,"2016-07-03",0,0,0,1,0.33
"84",15242,"2016-07-02",0,0,2,0,1.33
"85",15242,"2016-06-29",0,0,1,0,1
"86",15242,"2016-06-27",0,0,1,1,1
"87",15242,"2016-06-25",0,0,0,0,0.66
"88",15242,"2016-06-19",0,0,0,3,0.33
"89",15242,"2016-06-18",0,0,1,0,1.33
"90",15242,"2016-06-15",0,0,1,0,1.33
"91",15242,"2016-06-14",0,0,0,0,1
"92",15242,"2016-06-10",0,0,2,0,1
"93",15242,"2016-06-08",0,0,0,0,1
"94",15242,"2016-06-06",0,0,2,0,1.33
"95",15242,"2016-06-05",1,0,1,1,1
"96",15242,"2016-06-03",0,0,0,0,0.33
"97",15242,"2016-06-02",0,0,1,1,1
"98",15242,"2016-05-29",0,0,0,0,1
"99",15242,"2016-05-28",0,0,0,0,0.66
"100",15242,"2016-05-25",0,0,3,0,1
"101",15242,"2016-05-24",0,0,0,1,1
"102",15242,"2016-05-21",0,0,3,0,1
"103",15242,"2016-05-15",0,0,0,1,0.66
"104",15242,"2016-05-11",0,0,1,0,0.66
"105",15242,"2016-05-08",0,0,1,0,0.33
"106",15242,"2016-05-04",0,0,2,0,1
"107",15242,"2016-05-01",0,0,0,2,0
"108",15242,"2016-04-30",1,0,1,0,0.66
"109",15242,"2016-04-26",0,0,0,0,0.33
"110",15242,"2016-04-25",0,0,0,0,0.33
"111",15242,"2016-04-23",0,0,1,0,0.33
"112",15242,"2016-04-21",0,0,1,1,0.66
"113",15242,"2016-04-16",0,0,1,0,1.33
"114",15242,"2016-04-15",0,0,2,0,1
"115",15242,"2016-04-12",1,0,0,0,1
"116",15242,"2016-04-08",0,0,0,0,1
"117",15242,"2015-10-01",0,0,1,0,1
"118",15242,"2015-09-29",0,0,0,1,0.33
"119",15242,"2015-09-27",0,0,0,0,0.66
"120",15242,"2015-09-26",0,0,1,0,0.66
"121",15242,"2015-09-23",0,0,0,0,0.66
"122",15242,"2015-09-21",0,0,2,1,0.66
"123",15242,"2015-09-20",0,0,0,0,0.33
"124",15242,"2015-09-05",1,0,4,0,1.66
"125",15242,"2015-08-30",1,0,0,0,1
"126",15242,"2015-08-28",0,0,0,0,0.66
"127",15242,"2015-08-26",0,0,0,0,0
"128",15242,"2015-08-25",0,0,0,1,1
"129",15242,"2015-08-19",0,0,1,0,1
"130",15242,"2015-08-16",0,0,3,0,1
"131",15242,"2015-08-14",0,0,1,0,1.33
"132",15242,"2015-08-11",0,0,0,0,0.66
"133",15242,"2015-08-09",1,0,1,0,1
"134",15242,"2015-08-08",0,0,3,0,1
"135",15242,"2015-08-03",0,0,1,0,0.33
"136",15242,"2015-08-02",0,0,1,0,0.66
"137",15242,"2015-08-01",0,0,1,0,1
"138",15242,"2015-07-28",0,0,1,0,1
"139",15242,"2015-07-24",0,0,2,0,1
"140",15242,"2015-07-22",0,0,2,0,0.66
"141",15242,"2015-07-21",0,0,1,0,0.66
"142",15242,"2015-07-20",0,0,0,0,1
"143",15242,"2015-07-19",0,0,1,0,0.33
"144",15242,"2015-07-07",0,0,0,1,0.33
"145",15242,"2015-07-05",0,0,1,0,1
"146",15242,"2015-07-03",0,0,0,0,0.66
"147",15242,"2015-07-02",0,0,1,1,1
"148",15242,"2015-06-30",0,0,0,0,0.66
"149",15242,"2015-06-29",0,0,1,0,0.66
"150",15242,"2015-06-28",0,0,0,0,1
"151",15242,"2015-06-26",0,0,0,0,0
"152",15242,"2015-06-21",0,0,1,0,1
"153",15242,"2015-06-20",1,0,1,0,1
"154",15242,"2015-06-19",0,0,2,0,0.66
"155",15242,"2015-06-15",0,0,0,1,1
"156",15242,"2015-06-12",0,0,0,2,0.66
"157",15242,"2015-06-11",0,0,0,0,0.33
"158",15242,"2015-06-05",0,0,0,0,0.66
"159",15242,"2015-06-04",0,0,0,0,0.33
"160",15242,"2015-06-03",0,0,0,0,0.33
"161",15242,"2015-06-02",0,0,0,0,1
"162",15242,"2015-05-31",0,0,0,1,0.33
"163",15242,"2015-05-29",0,0,0,0,0
"164",15242,"2015-05-26",0,0,0,0,0.33
"165",15242,"2015-05-23",0,0,1,1,0.33
"166",15242,"2015-05-22",0,0,0,0,0.33
"167",15242,"2015-05-20",0,0,2,0,1
"168",15242,"2015-05-19",0,0,0,0,0.66
"169",15242,"2015-05-17",0,0,1,0,1
"170",15242,"2015-05-13",0,0,1,0,1.33
"171",15242,"2015-05-10",0,0,0,0,0.33
"172",15242,"2015-05-08",0,0,1,0,0.33
"173",15242,"2015-05-06",0,0,0,0,0.33
"174",15242,"2015-05-05",0,0,0,0,1
"175",15242,"2015-05-03",0,0,1,0,0.33
"176",15242,"2015-05-02",0,0,1,0,1
"177",15242,"2015-04-28",0,0,1,0,0.66
"178",15242,"2015-04-13",0,0,1,0,1
"179",15242,"2015-04-12",0,0,1,1,1
"180",15242,"2015-04-10",0,0,0,1,0
"181",15242,"2015-04-09",0,0,2,0,0.66
"182",15242,"2015-04-06",0,0,0,0,0.33
"255",5547,"2019-07-22",0,0,2,6,4
"256",5547,"2019-07-16",0,1,6,3,6
"257",5547,"2019-07-06",0,1,5,3,7
"258",5547,"2019-06-24",1,1,9,2,6
"259",5547,"2019-06-19",1,1,7,1,6
"260",5547,"2019-06-14",0,0,3,5,4.66
"261",5547,"2019-06-08",0,0,5,4,5
"262",5547,"2019-06-02",0,1,8,3,6
"263",5547,"2019-05-22",1,0,7,4,5
"264",5547,"2019-05-17",0,1,4,1,6
"265",5547,"2019-05-11",0,0,2,2,5
"266",5547,"2019-05-06",1,0,5,3,5
"267",5547,"2019-04-30",0,0,5,2,5.33
"268",5547,"2019-04-24",0,0,3,4,5
"269",5547,"2019-04-19",1,0,5,0,5
"270",5547,"2019-04-13",0,0,3,0,5
"271",5547,"2018-09-27",1,0,5,0,5
"272",5547,"2018-09-21",1,1,5,2,6
"273",5547,"2018-09-15",0,0,2,5,2.33
"274",5547,"2018-09-09",0,0,4,2,5
"275",5547,"2018-09-03",0,0,4,4,3.33
"276",5547,"2018-08-29",0,1,6,3,6
"277",5547,"2018-08-24",0,1,8,2,6
"278",5547,"2018-08-12",1,1,7,0,6
"279",5547,"2018-08-07",0,0,12,1,5.66
"280",5547,"2018-08-02",0,0,2,2,3
"281",5547,"2018-07-28",0,0,8,2,4.66
"282",5547,"2018-07-14",0,0,2,4,5.66
"283",5547,"2018-07-09",0,0,4,5,5
"284",5547,"2018-07-04",1,1,5,2,6
"285",5547,"2018-06-29",1,1,5,1,7
"286",5547,"2018-06-22",0,0,4,1,5.33
"287",5547,"2018-06-17",0,1,10,3,7.66
"288",5547,"2018-06-12",1,0,3,0,5.66
"289",5547,"2018-06-05",1,1,6,2,7
"290",5547,"2018-05-29",0,0,4,3,5
"291",5547,"2018-05-23",0,0,1,7,4.33
"292",5547,"2018-05-18",0,0,5,2,5
"293",5547,"2018-05-10",0,0,5,4,4
"294",5547,"2018-05-04",0,1,7,0,6
"295",5547,"2018-04-29",1,1,4,1,7
"296",5547,"2018-04-24",1,1,4,0,6
"297",5547,"2018-04-19",0,0,1,0,4.33
"298",5547,"2018-04-06",0,0,3,3,4
"299",5547,"2018-03-31",0,0,4,1,5
"300",5547,"2017-09-30",1,0,6,0,5.66
"301",5547,"2017-09-25",1,1,4,3,6
"302",5547,"2017-09-19",1,1,5,2,6
"303",5547,"2017-09-11",0,0,6,1,4.33
"304",5547,"2017-09-05",0,0,3,5,5.33
"305",5547,"2017-08-31",1,1,6,1,6
"306",5547,"2017-08-25",0,1,6,1,7
"307",5547,"2017-08-19",1,1,4,2,6
"308",5547,"2017-08-08",0,0,3,4,3
"309",5547,"2017-08-01",0,0,3,4,6
"310",5547,"2017-07-27",0,0,3,4,4.33
"311",5547,"2017-07-21",1,0,5,1,5
"312",5547,"2017-07-16",1,1,3,0,6
"313",5547,"2017-07-04",0,0,1,4,2.66
"314",5547,"2017-06-13",0,0,4,0,4
"315",5547,"2017-06-07",1,1,5,0,8
"316",5547,"2017-06-01",1,1,7,1,6.33
"317",5547,"2017-05-27",1,1,9,2,6.33
"318",5547,"2017-05-21",1,0,6,1,5
"319",5547,"2017-05-16",1,1,4,0,6.66
"320",5547,"2017-05-09",0,0,2,5,6
"321",5547,"2017-05-03",0,0,5,6,4
"322",5547,"2017-04-28",0,0,6,7,5.66
"323",5547,"2017-04-21",0,0,3,4,5
"324",5547,"2017-04-15",1,1,6,1,7.33
"325",5547,"2017-04-09",0,1,3,2,6
"326",5547,"2017-04-04",1,0,2,0,5
"327",5547,"2016-09-29",1,1,8,1,7.33
"328",5547,"2016-09-24",0,1,2,0,7
"329",5547,"2016-09-18",0,0,5,4,5
"330",5547,"2016-09-13",0,1,7,0,6.33
"331",5547,"2016-09-08",0,0,4,3,4
"332",5547,"2016-09-03",0,1,1,1,6
"333",5547,"2016-08-28",0,1,8,3,6.66
"334",5547,"2016-08-23",1,1,7,1,7
"335",5547,"2016-08-17",0,0,12,7,6
"336",5547,"2016-08-12",1,1,7,3,6
"337",5547,"2016-08-06",0,0,5,3,5.66
"338",5547,"2016-08-01",0,0,5,5,5.66
"339",5547,"2016-07-26",1,1,5,2,6.66
"340",5547,"2016-07-21",0,0,2,4,6.66
"341",5547,"2016-07-16",0,0,2,4,5.33
"342",5547,"2016-07-09",0,0,2,5,5.66
"343",5547,"2016-07-04",0,0,9,5,6
"344",5547,"2016-06-28",0,0,2,6,7
"345",5547,"2016-06-22",0,0,3,5,4.33
"346",5547,"2016-06-16",1,1,7,1,6
"347",5547,"2016-06-10",1,1,4,0,7
"348",5547,"2016-06-05",0,0,5,0,5
"349",5547,"2016-05-31",0,1,4,2,6
"350",5547,"2016-05-26",0,1,7,0,7
"351",5547,"2016-05-20",1,1,8,1,6
"352",5547,"2016-05-04",1,1,6,0,7
"353",5547,"2016-04-27",0,1,5,3,6
"354",5547,"2016-04-22",0,0,2,3,4.66
"355",5547,"2016-04-16",0,0,5,3,4.66
"356",5547,"2016-04-09",1,1,3,3,6
"357",5547,"2015-10-01",1,0,3,1,5
"358",5547,"2015-09-25",0,0,3,4,6.66
"359",5547,"2015-09-20",1,1,7,1,6
"360",5547,"2015-09-14",0,1,6,0,6.66
"361",5547,"2015-09-09",0,0,5,1,4.66
"362",5547,"2015-08-23",0,0,1,2,2.66
"363",5547,"2015-08-18",0,0,5,4,6.66
"364",5547,"2015-08-12",0,1,2,2,6
"365",5547,"2015-08-06",0,1,8,1,6
"366",5547,"2015-07-30",0,0,3,5,5
"367",5547,"2015-07-25",0,0,3,5,5.66
"368",5547,"2015-07-19",0,1,7,1,6
"369",5547,"2015-07-08",1,0,1,2,5.33
"370",5547,"2015-06-29",0,0,5,4,7.33
"371",5547,"2015-06-23",0,0,4,6,4.66
"372",5547,"2015-06-18",0,1,7,3,6
"373",5547,"2015-06-13",0,0,3,4,5
"374",5547,"2015-06-07",1,1,7,2,6
"375",5547,"2015-06-02",0,0,6,2,5.66
"376",5547,"2015-05-28",0,0,4,5,6
"377",5547,"2015-05-23",0,0,4,6,2.33
"378",5547,"2015-05-16",1,1,5,1,7
"379",5547,"2015-05-11",1,1,9,3,7
"380",5547,"2015-05-06",0,0,4,4,6.33
"381",5547,"2015-05-01",0,1,3,2,6
"382",5547,"2015-04-25",0,0,2,7,5
"383",5547,"2015-04-20",0,1,5,2,8
"384",5547,"2015-04-14",0,0,7,4,7
"385",5547,"2015-04-09",0,0,8,4,5.66
"809",5203,"2019-07-25",0,0,2,2,1
"810",5203,"2019-07-24",0,0,1,0,1
"811",5203,"2019-07-24",0,0,0,0,1
"812",5203,"2019-07-20",0,0,1,0,0.33
"813",5203,"2019-07-19",0,0,1,1,1
"814",5203,"2019-07-12",0,0,0,0,1
"815",5203,"2019-07-07",0,0,0,2,0.66
"816",5203,"2019-07-05",0,0,2,0,1
"817",5203,"2019-07-04",0,0,1,0,1
"818",5203,"2019-07-03",0,0,0,0,0.66
"819",5203,"2019-06-28",0,0,2,0,1
"820",5203,"2019-06-25",0,0,1,0,1
"821",5203,"2019-05-22",0,0,0,2,0
"822",5203,"2019-05-12",0,0,0,0,1
"823",5203,"2019-05-05",0,0,0,4,0.33
"824",5203,"2019-05-03",0,0,2,0,1
"825",5203,"2019-04-29",0,0,1,1,1
"826",5203,"2019-04-27",0,0,2,0,1
"827",5203,"2019-04-22",0,0,2,0,1
"828",5203,"2019-04-20",0,0,0,0,1
"829",5203,"2019-04-19",0,0,1,0,1
"830",5203,"2019-04-16",0,0,1,0,1
"831",5203,"2019-04-08",0,0,1,3,0.66
"832",5203,"2019-04-05",0,0,0,0,1
"833",5203,"2019-04-03",0,0,1,3,0.66
"834",5203,"2019-04-01",0,0,2,0,1
"835",5203,"2019-03-29",0,0,0,2,1
"836",5203,"2019-03-21",0,0,1,0,0.66
"837",5203,"2019-03-20",0,0,0,0,1
"838",5203,"2018-09-29",0,0,0,1,1
"839",5203,"2018-09-25",0,0,2,2,1
"840",5203,"2018-09-24",0,0,0,0,1
"841",5203,"2018-09-22",0,0,0,0,0.33
"842",5203,"2018-09-18",0,0,1,0,1
"843",5203,"2018-09-15",0,0,1,0,1
"844",5203,"2018-09-11",0,0,2,0,1
"845",5203,"2018-09-08",0,0,0,2,0.66
"846",5203,"2018-09-07",0,0,2,1,0.66
"847",5203,"2018-09-04",0,0,1,2,1.33
"848",5203,"2018-09-02",0,0,2,1,0.66
"849",5203,"2018-08-31",0,0,0,0,1
"850",5203,"2018-08-29",0,0,1,0,1
"851",5203,"2018-08-28",0,0,1,0,1
"852",5203,"2018-08-26",0,0,0,0,1
"853",5203,"2018-08-24",0,0,3,0,1
"854",5203,"2018-08-22",0,0,0,0,1
"855",5203,"2018-08-17",0,0,0,0,1
"856",5203,"2018-08-15",0,0,1,0,1
"857",5203,"2018-08-14",0,0,1,0,1
"858",5203,"2018-08-12",1,0,1,0,1
"859",5203,"2018-08-10",0,0,1,0,1
"860",5203,"2018-08-07",0,0,2,0,1
"861",5203,"2018-08-05",0,0,1,0,1
"862",5203,"2018-08-03",0,0,1,0,1
"863",5203,"2018-08-01",0,0,1,0,1
"864",5203,"2018-07-30",1,0,2,0,1
"865",5203,"2018-07-27",0,0,2,1,1
"866",5203,"2018-07-26",0,0,1,0,1
"867",5203,"2018-07-25",0,0,0,0,1
"868",5203,"2018-07-23",0,0,1,2,1
"869",5203,"2018-07-15",0,0,1,0,0.66
"870",5203,"2018-07-13",0,0,1,1,1
"871",5203,"2018-07-12",0,0,1,0,0.66
"872",5203,"2018-07-09",0,0,1,0,1
"873",5203,"2018-07-07",0,0,1,1,1
"874",5203,"2018-07-06",0,0,1,0,1
"875",5203,"2018-07-05",0,0,2,0,1
"876",5203,"2018-07-02",0,0,0,1,1
"877",5203,"2018-06-28",0,0,2,1,1
"878",5203,"2018-06-24",0,0,3,0,1
"879",5203,"2018-06-20",0,0,0,0,1
"880",5203,"2018-06-19",0,0,3,0,1
"881",5203,"2018-06-15",0,0,1,0,0.33
"882",5203,"2018-06-12",0,0,2,0,1
"883",5203,"2018-06-10",0,0,0,2,1
"884",5203,"2018-06-05",0,0,1,0,1
"885",5203,"2018-06-03",1,0,1,0,1
"886",5203,"2018-06-01",0,0,0,0,1
"887",5203,"2018-05-28",0,0,3,1,1.33
"888",5203,"2018-05-21",0,0,0,0,1
"889",5203,"2018-05-20",0,0,3,0,1
"890",5203,"2018-05-15",0,0,0,0,1
"891",5203,"2018-05-12",0,0,0,0,1
"892",5203,"2018-05-11",0,0,0,0,1
"893",5203,"2018-05-06",0,0,1,0,1
"894",5203,"2018-05-04",0,0,1,0,1
"895",5203,"2018-05-02",0,0,1,0,1
"896",5203,"2018-05-01",0,0,1,0,1
"897",5203,"2018-04-28",0,0,0,0,1
"898",5203,"2018-04-26",0,0,0,2,0
"899",5203,"2018-04-20",0,0,3,1,1
"900",5203,"2018-04-18",0,0,0,0,1
"901",5203,"2018-04-11",1,0,1,1,1
"902",5203,"2018-04-10",0,0,1,0,1
"903",5203,"2018-04-05",0,0,1,0,1
"904",5203,"2018-04-04",0,0,2,0,1
"905",5203,"2018-03-29",0,0,0,1,0.66
"906",5203,"2017-10-01",0,0,1,0,1
"907",5203,"2017-09-29",0,0,1,0,0.33
"908",5203,"2017-09-24",1,0,2,0,1
"909",5203,"2017-09-22",0,0,2,0,1
"910",5203,"2017-09-16",0,0,0,0,1
"911",5203,"2017-09-15",0,0,1,0,1
"912",5203,"2017-09-09",0,0,1,3,0.33
"913",5203,"2017-09-06",0,0,2,0,1
"914",5203,"2017-09-05",0,0,0,0,1
"915",5203,"2017-09-02",0,0,0,0,1
"916",5203,"2017-09-01",0,0,1,0,1
"917",5203,"2017-08-30",0,0,1,0,1
"918",5203,"2017-08-29",0,0,1,1,1
"919",5203,"2017-08-26",0,0,2,0,1
"920",5203,"2017-08-25",0,0,1,0,1
"921",5203,"2017-08-24",0,0,0,0,1
"922",5203,"2017-08-22",0,0,0,0,0.33
"923",5203,"2017-08-21",0,0,0,1,1
"924",5203,"2017-08-14",0,0,1,0,1
"925",5203,"2017-08-12",0,0,0,2,0.66
"926",5203,"2017-08-08",0,0,2,0,1
"927",5203,"2017-08-04",0,0,1,0,1
"928",5203,"2017-08-03",0,0,3,0,1
"929",5203,"2017-08-02",0,0,2,0,1
"930",5203,"2017-07-27",0,0,3,0,1
"931",5203,"2017-07-21",1,0,1,0,1
"932",5203,"2017-07-20",0,0,2,0,1
"933",5203,"2017-07-07",0,0,0,0,0.33
"934",5203,"2017-07-06",0,0,0,4,0
"935",5203,"2017-07-02",1,0,0,1,1
"936",5203,"2017-07-01",0,0,1,0,0.66
"937",5203,"2017-06-27",1,0,1,0,1
"938",5203,"2017-06-25",0,0,1,0,1
"939",5203,"2017-06-18",0,0,3,0,1
"940",5203,"2017-06-16",0,0,1,0,1
"941",5203,"2017-06-14",0,0,3,0,1
"942",5203,"2017-06-13",0,0,1,0,1
"943",5203,"2017-06-10",0,0,1,0,1
"944",5203,"2017-06-07",0,0,1,0,1
"945",5203,"2017-06-01",0,0,2,0,1
"946",5203,"2017-05-31",0,0,1,0,1
"947",5203,"2017-05-26",0,0,0,0,1
"948",5203,"2017-05-24",0,0,0,0,1
"949",5203,"2017-05-23",0,0,0,0,1
"950",5203,"2017-05-17",0,0,0,0,1
"951",5203,"2017-05-16",0,0,1,0,1
"952",5203,"2017-05-14",0,0,2,0,1
"953",5203,"2017-05-11",0,0,1,0,1
"954",5203,"2017-05-05",0,0,0,0,0.66
"955",5203,"2017-05-02",0,0,1,0,1
"956",5203,"2017-04-29",0,0,2,3,1
"957",5203,"2017-04-26",0,0,1,5,0.66
"958",5203,"2017-04-24",0,0,1,0,1
"959",5203,"2017-04-22",0,0,1,0,1
"960",5203,"2017-04-17",0,0,2,0,1
"961",5203,"2017-04-16",0,0,1,0,1
"962",5203,"2017-04-15",0,0,1,3,0.33
"963",5203,"2017-04-11",0,0,2,2,1
"964",5203,"2017-04-09",0,0,1,0,1
"965",5203,"2017-04-05",0,0,1,0,1
"966",5203,"2017-04-02",1,0,0,1,1
"967",5203,"2016-10-01",0,0,0,0,1
"968",5203,"2016-09-30",0,0,2,0,1
"969",5203,"2016-09-24",0,0,2,1,1
"970",5203,"2016-09-21",0,0,1,2,1
"971",5203,"2016-09-19",0,0,2,0,1
"972",5203,"2016-09-16",0,0,1,0,1.66
"973",5203,"2016-09-12",0,0,0,3,0
"974",5203,"2016-09-09",0,0,0,1,0
"975",5203,"2016-09-06",0,0,0,0,1
"976",5203,"2016-09-04",0,0,1,3,0.66
"977",5203,"2016-09-01",0,0,1,2,1
"978",5203,"2016-08-27",0,0,3,0,1
"979",5203,"2016-08-26",1,0,2,0,1
"980",5203,"2016-08-24",0,0,0,0,1
"981",5203,"2016-08-21",0,0,1,0,1
"982",5203,"2016-08-20",0,0,2,0,1
"983",5203,"2016-08-19",0,0,0,0,1
"984",5203,"2016-08-15",0,0,2,0,1
"985",5203,"2016-08-14",0,0,1,1,1
"986",5203,"2016-08-13",0,0,1,0,1
"987",5203,"2016-08-09",0,0,1,0,1
"988",5203,"2016-08-08",0,0,0,0,1
"989",5203,"2016-08-07",0,0,0,0,1
"990",5203,"2016-08-05",0,0,0,3,0.33
"991",5203,"2016-08-03",0,0,1,1,1
"992",5203,"2016-07-31",0,0,1,1,1
"993",5203,"2016-07-28",0,0,1,0,1
"994",5203,"2016-07-25",0,0,2,1,1
"995",5203,"2016-07-23",0,0,2,0,1
"996",5203,"2016-07-22",0,0,2,2,1
"997",5203,"2016-07-18",0,0,2,0,1
"998",5203,"2016-07-17",0,0,2,0,1
"999",5203,"2016-07-15",1,0,0,0,1
"1000",5203,"2016-07-09",0,0,1,0,1
"1001",5203,"2016-07-08",0,0,1,0,1
"1002",5203,"2016-07-05",0,0,0,1,1
"1003",5203,"2016-07-04",0,0,1,2,1
"1004",5203,"2016-07-03",0,0,0,0,1
"1005",5203,"2016-07-01",0,0,2,0,1
"1006",5203,"2016-06-25",0,0,2,0,1
"1007",5203,"2016-06-23",0,0,2,0,1
"1008",5203,"2016-06-21",0,0,2,1,1.33
"1009",5203,"2016-06-19",0,0,3,0,1
"1010",5203,"2016-06-18",0,0,3,0,1
"1011",5203,"2016-06-15",0,0,0,0,1
"1012",5203,"2016-06-10",0,0,1,0,1
"1013",5203,"2016-06-04",0,0,2,0,1.33
"1014",5203,"2016-06-02",0,0,1,0,1
"1015",5203,"2016-05-28",0,0,0,0,1
"1016",5203,"2016-05-22",0,0,0,0,1
"1017",5203,"2016-05-21",0,0,0,0,1
"1018",5203,"2016-05-15",0,0,2,0,1
"1019",5203,"2016-05-14",0,0,2,0,1
"1020",5203,"2016-05-11",0,0,0,0,1
"1021",5203,"2016-05-11",0,0,0,0,1
"1022",5203,"2016-05-06",0,0,2,0,1
"1023",5203,"2016-05-05",0,0,0,0,0.66
"1024",5203,"2016-05-03",0,0,2,0,1
"1025",5203,"2016-05-02",0,0,1,0,1
"1026",5203,"2016-04-30",0,0,0,0,1
"1027",5203,"2016-04-27",0,0,1,0,1
"1028",5203,"2016-04-22",0,0,1,0,1
"1029",5203,"2016-04-19",0,0,1,0,1
"1030",5203,"2016-04-16",0,0,2,0,1
"1031",5203,"2016-04-15",0,0,1,0,1.33
"1032",5203,"2016-04-11",0,0,0,0,1
"1033",5203,"2016-04-05",0,0,2,0,1
"1034",5203,"2015-10-03",0,0,1,0,1
"1035",5203,"2015-10-01",0,0,1,0,0.66
"1036",5203,"2015-09-28",1,0,1,0,1
"1037",5203,"2015-09-25",0,0,2,0,0.66
"1038",5203,"2015-09-19",0,0,1,0,1
"1039",5203,"2015-09-18",0,0,0,0,1
"1040",5203,"2015-09-16",0,0,1,0,1
"1041",5203,"2015-09-11",0,0,0,0,0
"1042",5203,"2015-09-09",0,0,1,0,0.66
"1043",5203,"2015-09-08",0,0,2,0,1
"1044",5203,"2015-09-06",0,0,2,0,1
"1045",5203,"2015-09-01",1,0,2,1,1
"1046",5203,"2015-08-31",0,0,1,0,1
"1047",5203,"2015-08-28",0,0,0,0,1
"1048",5203,"2015-08-21",0,0,0,3,0.33
"1049",5203,"2015-08-17",0,0,1,1,0.33
"1050",5203,"2015-08-16",0,0,2,0,1.66
"1051",5203,"2015-08-11",1,0,0,0,1
"1052",5203,"2015-08-09",0,0,1,0,1
"1053",5203,"2015-08-08",0,0,1,0,1
"1054",5203,"2015-08-05",0,0,0,2,0.33
"1055",5203,"2015-08-04",0,0,2,0,1
"1056",5203,"2015-08-02",1,0,1,0,1
"1057",5203,"2015-08-01",0,0,3,0,1
"1058",5203,"2015-07-29",0,0,1,0,1
"1059",5203,"2015-07-27",0,0,0,0,1.33
